epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1,val_auc,learning_rate
1,1.1902324230216303,0.6821119483234813,0.5061343314618424,0.5242718446601942,0.6607843137254903,0.5061918569530023,0.35815261902218426,0.5061918569530023,0.0003999999999999993
2,0.6268505887681319,0.5704725603455478,0.6712414223331253,0.7553398058252427,0.7557402769815647,0.756010631871451,0.755316742081448,0.756010631871451,0.0004000002905572217
3,0.5923069832688881,0.6083061294648254,0.7124142233312539,0.6776699029126214,0.73853937357587,0.6865561193669203,0.6619665960206245,0.6865561193669203,0.0004000011622288576
4,0.5824097133421506,0.568709519418698,0.727386150966937,0.7252427184466019,0.7485602099845423,0.7191653074785551,0.7148101294307454,0.7191653074785549,0.00040000261501479777
5,0.5737608675402449,0.5539428399604501,0.7309211894364733,0.7466019417475728,0.7550142925674684,0.7428491603237888,0.7423052479316266,0.7428491603237888,0.0004000046489148687
6,0.5690167947354895,0.5650430119153366,0.7450613433146184,0.7242718446601941,0.7589455217302867,0.7307108553823849,0.71813342892052,0.7307108553823849,0.0004000072639288258
7,0.5581127061470057,0.5803013844976147,0.7425660220420046,0.7203883495145631,0.7468671569994423,0.7139097801135676,0.7085008785066567,0.7139097801135678,0.0004000104600563482
8,0.5477713749299156,0.5703063683602416,0.7544187980869204,0.7563106796116504,0.7655848546315078,0.7595294188715718,0.755452955459766,0.7595294188715718,0.0004000142372970507
9,0.5333460672936883,0.520483005394056,0.7546267415263048,0.7728155339805826,0.7725235421948569,0.7727210945994926,0.7725960395367005,0.7727210945994925,0.0004000185956504771
10,0.5370368379940732,0.4857828780285363,0.7573300062383032,0.7757281553398059,0.7758880731800203,0.776247432644678,0.7756805807622504,0.776247432644678,0.00040002353511609835
11,0.5201039531543761,0.4930918826061545,0.7720939904346018,0.7825242718446602,0.7868763887620613,0.7846668478917482,0.7823396226415095,0.7846668478917482,0.0004000290556933177
12,0.5056638180416323,0.5109355819456786,0.7693907257226035,0.7718446601941747,0.7878352999539351,0.7760171257702067,0.7702051871633893,0.7760171257702067,0.00040003515738146547
