epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1,val_auc,learning_rate
1,117.69768308962325,0.794295316876717,0.5003119151590767,0.5203883495145631,0.6347465886939572,0.5020878639603721,0.3476666666666667,0.5020878639603721,0.01
2,0.8898639552036475,0.7011128079543993,0.5055105011436889,0.48446601941747575,0.7414800389483933,0.5028089887640449,0.3312596059673461,0.502808988764045,0.01
3,1.1502517495737374,0.6925282944753332,0.4974007070076939,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
4,0.6953051088877095,0.6930694500219474,0.5098773133707631,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
5,0.6941606647434342,0.6925075682621558,0.5088375961738407,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
6,0.6943313623446391,0.69249002204358,0.5046787273861509,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
7,0.6950409810739884,0.6938573332666194,0.5009357454772302,0.4815533980582524,0.2407766990291262,0.5,0.32503276539973786,0.5,0.01
8,0.6931879157260491,0.6934389134055202,0.5107090871283011,0.4815533980582524,0.2407766990291262,0.5,0.32503276539973786,0.5,0.01
9,0.6930159108012599,0.6925724739009894,0.5129964649615305,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
10,0.6929992877115799,0.6924735097051824,0.5173632771886048,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
11,0.693478829996034,0.6931866283555632,0.511540860885839,0.4815533980582524,0.2407766990291262,0.5,0.32503276539973786,0.5,0.01
12,0.6932262371869958,0.6925544906588434,0.5179871075067581,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
13,0.69336235991732,0.6929144883618772,0.5152838427947598,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
14,0.693124277771672,0.692668092945247,0.5105011436889166,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
15,0.6929230758295557,0.6927527810763386,0.5073819920981493,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
16,0.6930497705155585,0.692466500314694,0.5163235599916822,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
17,0.692854025813095,0.692473095829047,0.5186109378249116,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
