epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1,val_auc,learning_rate
1,0.7422324388655339,0.6847772708216917,0.5639426076107299,0.5825242718446602,0.6053877247101371,0.5897743747734686,0.5693728731161887,0.5897743747734686,0.01
2,0.6185137824720691,0.5979558319721407,0.6741526304845082,0.6990291262135923,0.6987296100903524,0.6979732995046515,0.6981368244712431,0.6979732995046515,0.01
3,0.587077675508496,0.6069476754919997,0.7055520898315658,0.7213592233009709,0.7265838509316771,0.7238129757158391,0.7209170152725735,0.723812975715839,0.01
4,0.5681417548847337,0.5458872982599203,0.7250987731337076,0.7262135922330097,0.7278318692794398,0.7240470581128429,0.7242004033590466,0.7240470581128429,0.01
5,0.5558691254324466,0.5606040584230886,0.7294655853607819,0.7378640776699029,0.743616287094548,0.7345656638878821,0.7342570473005257,0.734565663887882,0.01
6,0.5666887967768467,0.5752992782777953,0.7211478477854024,0.7466019417475728,0.7560299573309195,0.7498791832789657,0.7456503783123023,0.7498791832789659,0.01
7,0.5587548578348197,0.9211130817393655,0.727802037845706,0.6262135922330098,0.7074648303541362,0.61397547420563,0.572533484248255,0.61397547420563,0.01
8,0.5488651296804392,0.52445693189658,0.7319609066333957,0.7524271844660194,0.7521150656152111,0.7519104144013531,0.751994946419011,0.7519104144013531,0.01
9,0.5540631678699828,0.579479264750064,0.7242669993761697,0.6970873786407767,0.7293607305936073,0.6896444967983568,0.6806023789835252,0.6896444967983568,0.01
10,0.5510942546511718,0.5263129766704967,0.7288417550426284,0.7524271844660194,0.7526957069987732,0.7511930651202127,0.7514974960522494,0.7511930651202127,0.01
11,0.5398113319112299,0.5211624119466949,0.7375753794967769,0.7631067961165049,0.7628621982941142,0.7624969795819742,0.7626333605343489,0.7624969795819742,0.01
12,0.5312998931778273,0.496414730328958,0.7384071532543148,0.7708737864077669,0.7712790031077452,0.7715657847046031,0.7708521870286577,0.7715657847046031,0.01
13,0.5198481378274689,0.5212143039819106,0.7500519858598461,0.7679611650485437,0.7771116882315032,0.7711240485683218,0.7671972983273423,0.771124048568322,0.01
14,0.5148544935395302,0.5683991404413019,0.7596173840715326,0.7330097087378641,0.7595507609057394,0.7267276791107888,0.7222197704991022,0.726727679110789,0.01
15,0.5112919297032903,0.7823650676648594,0.7546267415263048,0.6242718446601941,0.7178064516129032,0.6115289356046877,0.5654335362204133,0.6115289356046877,0.01
16,0.5201946804344493,0.9982841877176345,0.7569141193595342,0.6077669902912621,0.7482124206636137,0.5933158149087834,0.526826650171021,0.5933158149087834,0.01
17,0.5207733783176075,0.4895993330524963,0.7579538365564567,0.7766990291262136,0.7889812566162278,0.7803400990697112,0.7756025294681524,0.7803400990697112,0.01
18,0.499462666643412,0.4616496103481182,0.7673112913287585,0.7980582524271844,0.7979643246187365,0.7974243385284523,0.797618732736568,0.7974243385284523,0.01
19,0.5006557192121234,0.5169431915850315,0.7727178207527553,0.7601941747572816,0.7796770656832452,0.7648529056421409,0.7578659539982431,0.7648529056421408,0.01
20,0.4870798341150615,0.46163914446691867,0.7783322936161364,0.7970873786407767,0.7978089190239559,0.7979944424308325,0.7970825969129256,0.7979944424308325,0.01
21,0.4856855275725644,0.522386348247528,0.7708463297982948,0.7873786407766991,0.7945808049250773,0.7901375800410777,0.7869349980305869,0.7901375800410776,0.01
22,0.48175480177854146,0.48484983693048794,0.7743813682678311,0.7980582524271844,0.8019756838905775,0.8000785308686722,0.7979294941446335,0.8000785308686724,0.01
23,0.47316132653500736,0.44809386139934504,0.7829070492825951,0.8155339805825242,0.8162011046722202,0.8164303189561435,0.8155277208011583,0.8164303189561437,0.01
24,0.47428475647861085,0.4668322632903034,0.7824911624038262,0.7893203883495146,0.8003187834325578,0.7927275884982482,0.7884780088485106,0.7927275884982482,0.01
25,0.4703023717516944,0.4494813874219228,0.7910168434185901,0.8155339805825242,0.8155709890507646,0.8159999093874593,0.8154776272516067,0.8159999093874593,0.01
26,0.4583151314952166,0.4212341264613624,0.793096277812435,0.8116504854368932,0.8145748956799215,0.8096721336232935,0.81032819998785,0.8096721336232935,0.01
27,0.4589109796078643,0.4648449066194516,0.7912247868579746,0.7961165048543689,0.8070652173913043,0.7994971003986951,0.7953262856688658,0.7994971003986951,0.01
28,0.43942099880914376,0.5243609275632691,0.802453732584737,0.7825242718446602,0.8074886028425852,0.7770629455116589,0.7755152873777944,0.7770629455116588,0.01
29,0.44857687270549607,0.47224507586469927,0.7982948637970472,0.7737864077669903,0.8036897161526242,0.7677751600821554,0.7651970323581756,0.7677751600821554,0.01
30,0.4250500896017178,0.38928009317916573,0.8084840923268871,0.8242718446601942,0.8240634935001754,0.824426875679594,0.8241510096012813,0.824426875679594,0.01
31,0.416075981166512,0.40804753639165636,0.8145144520690373,0.8194174757281554,0.8244257950530035,0.8216820707985986,0.8192430057855824,0.8216820707985985,0.01
32,0.41429303478961627,0.3929495198923407,0.8147223955084217,0.829126213592233,0.8329878196950368,0.8311171016068624,0.8290333897940629,0.8311171016068624,0.01
33,0.411767912976309,0.3933444046858445,0.8176336036598045,0.8135922330097087,0.8247002815297504,0.8100383593089284,0.8105747126436782,0.8100383593089283,0.01
34,0.39936757727258293,0.42535380101174985,0.8265751715533375,0.7961165048543689,0.8231578947368421,0.8013622085296606,0.7934973134601946,0.8013622085296606,0.01
35,0.40408671560394566,0.4186994843691298,0.8236639634019547,0.8087378640776699,0.8300329221143952,0.8039220128065724,0.80370038938738,0.8039220128065724,0.01
36,0.3951391096198403,0.3896631902572021,0.8242877937201081,0.8495145631067961,0.8599821050855306,0.8463324574121058,0.8474087200205686,0.8463324574121059,0.01
37,0.38754752797033365,0.3621668930481938,0.8328134747348721,0.8640776699029126,0.8639798108018255,0.863748942853691,0.8638512901081636,0.863748942853691,0.01
38,0.3754059641493609,0.3692306362598845,0.8382200041588688,0.8466019417475729,0.846567429795192,0.8470384801256494,0.8465440829797266,0.8470384801256494,0.01
39,0.3895089801383083,0.36615350949532777,0.8290704928259514,0.8398058252427184,0.8466602962255136,0.8424210160686239,0.839551594146253,0.842421016068624,0.01
40,0.37798293096951274,0.3740762380720342,0.8334373050530256,0.8252427184466019,0.8328735632183908,0.8280173976078289,0.8248934626892737,0.828017397607829,0.01
41,0.36577965804707063,0.375824908926649,0.8396756082345602,0.8398058252427184,0.8503688941822027,0.8365387519632717,0.8374883220131367,0.8365387519632718,0.01
42,0.3595690564433511,0.31637567866195754,0.8442503639010189,0.8631067961165049,0.8631009756226635,0.8626691434094479,0.862845000590249,0.8626691434094479,0.01
43,0.3480383805461177,0.30762162087033096,0.8492410064462467,0.8699029126213592,0.8696792452830189,0.8698690648785792,0.869760998882749,0.8698690648785792,0.01
44,0.35268364781325956,0.30027339186483215,0.8529839883551674,0.8640776699029126,0.8638438669564168,0.8641076174942612,0.863946348440761,0.8641076174942611,0.01
45,0.3542767499880871,0.31030640547136656,0.8421709295071741,0.8631067961165049,0.8629377891060134,0.86288434819379,0.862910252138281,0.8628843481937901,0.01
46,0.3295658235863257,0.2928303177206262,0.8573508005822417,0.8766990291262136,0.8789309554761751,0.8752756131448592,0.8760765500378469,0.8752756131448592,0.01
47,0.3479734065255546,0.3424607607346137,0.8469536286130173,0.845631067961165,0.8531939718035975,0.8428740787725022,0.8438827132778339,0.8428740787725021,0.01
48,0.32283636791266335,0.3028889198905056,0.86608442503639,0.870873786407767,0.8753001056371843,0.8688685514075148,0.8699024387001071,0.8688685514075148,0.01
49,0.3185095603363408,0.2810355722180848,0.8637970472031608,0.8805825242718447,0.8804024899868252,0.8804556300592002,0.8804282272061884,0.8804556300592001,0.01
50,0.3235449041465534,0.3072127494707848,0.8654605947182367,0.8718446601941747,0.8743892570311784,0.8703070254923282,0.8711431073504157,0.8703070254923281,0.01
51,0.3089697933861361,0.3112294624008021,0.8679559159908505,0.8679611650485437,0.8743195806142332,0.8655574181466715,0.866704729279665,0.8655574181466714,0.01
52,0.30947482430357326,0.398184779720399,0.8696194635059263,0.8203883495145631,0.8427015813274623,0.8155883774314365,0.8156577260744431,0.8155883774314365,0.01
53,0.32383376789405355,0.3795484359330923,0.8650447078394676,0.8514563106796117,0.8573190397584528,0.8538721759091459,0.8512845919739542,0.8538721759091459,0.01
54,0.31985984030273606,0.3818770325878291,0.8621334996880848,0.8320388349514564,0.8443116023761185,0.8284742358342394,0.8292772426823181,0.8284742358342395,0.01
55,0.2978913072278976,0.2692847438373612,0.875441879808692,0.8805825242718447,0.8808491302429589,0.8813164491965688,0.8805634981913416,0.8813164491965689,0.01
56,0.2992657543802787,0.29664167620024634,0.8796007485963818,0.8689320388349514,0.8687030475910184,0.8689327352905643,0.8687973610389021,0.8689327352905643,0.01
57,0.2887974351576347,0.3161819560724555,0.8806404657933042,0.8601941747572815,0.860626678333283,0.8610079134952278,0.8601809954751132,0.8610079134952278,0.01
58,0.2853503649758807,0.3198835735833182,0.8810563526720732,0.8640776699029126,0.8776452725144719,0.8605926060166726,0.8618773946360153,0.8605926060166728,0.01
59,0.2800491345315447,0.28028584724491085,0.8812642961114577,0.8825242718446602,0.8865081707677034,0.880678385888607,0.8817187462927374,0.8806783858886068,0.01
60,0.2713469278170379,0.25816075649944326,0.8881264296111457,0.8854368932038835,0.8861045418713238,0.8846351335024767,0.8850972428632474,0.8846351335024767,0.01
61,0.26969549092867934,0.2601150910107835,0.8885423164899148,0.8883495145631068,0.8907109553999291,0.8869419777697234,0.8877858523964755,0.8869419777697233,0.01
62,0.2814478878730497,0.23835276598201216,0.8787689748388439,0.8941747572815534,0.8961176134741651,0.8929186299383836,0.8936977045635092,0.8929186299383836,0.01
63,0.25834274389133255,0.3027312791427073,0.8922852983988355,0.8679611650485437,0.8691441645523741,0.8691441645523741,0.8679611650485437,0.8691441645523741,0.01
64,0.2608591194186545,0.2498904161372231,0.8968600540652942,0.8941747572815534,0.8958945843047912,0.8929903648664975,0.8937250748051658,0.8929903648664975,0.01
65,0.26183317775822,0.30571992719564045,0.8893740902474527,0.8689320388349514,0.8766111538329107,0.8716586625588981,0.8687032069277116,0.8716586625588981,0.01
66,0.26514959204566285,0.23824074254597274,0.8870867124142233,0.8970873786407767,0.8969933940637065,0.8975209919052798,0.8970404067837527,0.8975209919052797,0.01
67,0.2610821023329327,0.22561301094235725,0.8920773549594511,0.9029126213592233,0.9038315687285745,0.9020629455116589,0.9026037884289518,0.9020629455116588,0.01
68,0.2451627045625038,0.280092566019123,0.9016427531711374,0.8776699029126214,0.8918996931642046,0.8742033647456808,0.8756896551724138,0.8742033647456808,0.01
69,0.253091480438093,0.25298639680575397,0.8954044499896028,0.9087378640776699,0.9126565514284839,0.9070353086867222,0.9081557538779104,0.9070353086867222,0.01
70,0.2514690421157578,0.27116594911345,0.8947806196714494,0.8864077669902912,0.8871953635262556,0.887436571221457,0.886405090137858,0.887436571221457,0.01
71,0.23769084415457606,0.2792183162373246,0.9014348097317529,0.903883495145631,0.905073236646031,0.9029275401715597,0.9035451896036528,0.9029275401715597,0.01
72,0.24619338330966714,0.2201377398506241,0.8954044499896028,0.8990291262135922,0.8991501266891893,0.8996805907937659,0.8990047556013139,0.8996805907937659,0.01
73,0.23757619947585476,0.22477865739933495,0.9014348097317529,0.8990291262135922,0.9049306625577812,0.8968829285973179,0.8981810992487149,0.8968829285973179,0.01
74,0.2315238742198486,0.2206052083051899,0.9024745269286754,0.8970873786407767,0.8973039215686274,0.8978079316177359,0.8970683621443871,0.897807931617736,0.01
75,0.2272753031034682,0.24745226418509067,0.901018922852984,0.8893203883495145,0.8950115562403698,0.8871609580765978,0.8883908203303221,0.8871609580765978,0.01
76,0.23541221739699103,0.22699356109392152,0.8993553753379081,0.9029126213592233,0.9028923746486536,0.9026368249365713,0.9027509215058311,0.9026368249365712,0.01
77,0.22246334754297753,0.256542646566641,0.9058016219588272,0.8912621359223301,0.9000209868482417,0.8886032076839434,0.8900533340449623,0.8886032076839434,0.01
78,0.2108217326338957,0.2692653800387984,0.9114160948222083,0.8883495145631068,0.8921479374110953,0.8903135193910838,0.8883030838533126,0.8903135193910837,0.01
79,0.2147602176320456,0.20126250177187827,0.9080889997920566,0.9077669902912622,0.9075584444000135,0.9078923523015585,0.9076833666843092,0.9078923523015584,0.01
80,0.21832259509686894,0.23055701796507952,0.9114160948222083,0.9,0.8998393598527843,0.9003299806693246,0.8999410530286953,0.9003299806693246,0.01
81,0.2168930341050193,0.2147511473124467,0.9143273029735912,0.9077669902912622,0.9083288837387198,0.907103268092304,0.9075221318393218,0.907103268092304,0.01
82,0.19771932365741124,0.2299303553320323,0.918070284882512,0.903883495145631,0.9036728396226059,0.9040035640932704,0.9037963505447011,0.9040035640932704,0.01
83,0.21114258368686073,0.2547543691670142,0.9139114160948222,0.8883495145631068,0.8889606674522315,0.8875875921227498,0.8880302493205718,0.8875875921227498,0.01
84,0.2059767089788406,0.21832370863305134,0.9107922645040549,0.9106796116504854,0.9139999388715692,0.9091231726470943,0.910164426781543,0.9091231726470943,0.01
85,0.19694572930698906,0.20878529412473001,0.9224370971095862,0.916504854368932,0.9163310405164871,0.9168214630904917,0.9164516177713389,0.9168214630904917,0.01
86,0.21585520124033847,0.23631453757328028,0.9089207735495946,0.9097087378640777,0.9097087378640776,0.9102671559743869,0.9096780033548979,0.9102671559743868,0.01
87,0.18804357331466912,0.2767031563138499,0.9247244749428155,0.8970873786407767,0.905077519379845,0.8945798598526036,0.8960273654298132,0.8945798598526037,0.01
88,0.19839220523933385,0.291007662817013,0.9159908504886671,0.8961165048543689,0.9033093893325085,0.8987367101606862,0.8959673544595466,0.8987367101606862,0.01
89,0.19827511490714428,0.2051017640393625,0.9139114160948222,0.9223300970873787,0.9223486565720675,0.9220807659780114,0.922200737204665,0.9220807659780115,0.01
90,0.19481125910878552,0.21918141805720562,0.9201497192763568,0.9,0.9046185548021688,0.8981061978977891,0.8992814224588472,0.898106197897789,0.01
91,0.1904830336121443,0.2096166647536662,0.9216053233520483,0.920388349514563,0.9209744100428511,0.9213558656518062,0.9203835465613912,0.9213558656518063,0.01
92,0.19060813045459568,0.2516876289403988,0.9193179455188188,0.8970873786407767,0.9037585333456893,0.8947950646369458,0.8961472316074636,0.8947950646369457,0.01
93,0.18766715500428638,0.22222251878165214,0.9201497192763568,0.9135922330097087,0.9135268323398222,0.9140842092545608,0.9135562996777811,0.9140842092545607,0.01
94,0.18276857137432165,0.41115466258262545,0.9238927011852776,0.8563106796116505,0.8805275026963428,0.8516672707502718,0.8526660068660501,0.8516672707502718,0.01
95,0.17765574888507302,0.2029251916930803,0.9234768143065086,0.9135922330097087,0.9168012800684333,0.9120756312673675,0.9131066162008246,0.9120756312673675,0.01
96,0.1796531933407249,0.2061691483102956,0.9280515699729673,0.9174757281553398,0.9177075415688187,0.9170404433973662,0.9173035380484014,0.9170404433973663,0.01
97,0.18157821468564272,0.22187409477163722,0.9255562487003535,0.9019417475728155,0.9037296374196051,0.9007679412830736,0.9015250693148784,0.9007679412830736,0.01
