epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1,val_auc,learning_rate
1,0.9858542236153414,0.5971464708013442,0.5757953836556456,0.7067961165048544,0.7394292808467449,0.6995099371753051,0.6914087301587302,0.6995099371753051,0.01
2,0.6239300227928717,0.925473397912331,0.6845498024537325,0.5184466019417475,0.25922330097087376,0.5,0.3414322250639386,0.5,0.01
3,0.6070598008776931,0.570210775819797,0.6885007278020379,0.7310679611650486,0.7315134370579914,0.7317415730337078,0.7310474265638154,0.7317415730337079,0.01
4,0.5811820704467482,0.5847967757762057,0.7163651486795591,0.7135922330097088,0.7480286543097225,0.706279449075752,0.6984235845957327,0.7062794490757521,0.01
5,0.5885635951646625,0.9921699322543098,0.7126221667706384,0.6980582524271844,0.7262481117745763,0.7041387277999275,0.6921238962719052,0.7041387277999276,0.01
6,0.5793589927297939,0.5793978446895637,0.7190684133915575,0.7233009708737864,0.7491360583447875,0.7169339736619548,0.711888111888112,0.7169339736619549,0.01
7,0.5727037031131466,0.6779840832775079,0.7226034518610938,0.6388349514563106,0.6670129870129871,0.6456596592968467,0.6292038275733928,0.6456596592968467,0.01
8,0.5769650604824536,1.2304449440929497,0.7186525265127885,0.625242718446602,0.7021324354657688,0.6359943216141114,0.5962523509125399,0.6359943216141113,0.01
9,0.5819400230894765,0.5833163263728318,0.718860469952173,0.7019417475728156,0.7161908596905628,0.6966216624380814,0.6930819441411273,0.6966216624380813,0.01
10,0.5526909933042615,0.5467387513049597,0.7344562279060096,0.7456310679611651,0.7523603461841071,0.74219977044823,0.7418901909473145,0.74219977044823,0.001
11,0.5449982612897513,0.5288732960386183,0.743605739238927,0.7533980582524272,0.7530754716981132,0.7532054186299384,0.7531290575837184,0.7532054186299384,0.001
12,0.5413546951130934,0.5333520196016552,0.7475566645872322,0.7495145631067961,0.7501408858291703,0.7480254017155974,0.7483522727272727,0.7480254017155974,0.001
13,0.5387978845040251,0.5691789453469434,0.743189852360158,0.7242718446601941,0.7416063748207915,0.7188745922435665,0.7157836644591611,0.7188745922435666,0.001
14,0.5361313998240596,0.5339551558772337,0.751299646496153,0.7320388349514563,0.7316770937226101,0.7315301437718981,0.731592543356094,0.7315301437718981,0.001
15,0.5344203425980725,0.5130692737195098,0.7463090039509254,0.7524271844660194,0.7548290461888703,0.7501887761266159,0.7504795182302428,0.7501887761266159,0.001
